ID	B4017	E4041	E4042	E4046	E4047	E4048	E4050	F4054	F4055	F4060	J4086	H4074	H4071	J4083	J4085	J4088	J4089	J4090	K4091	K4098	N4123	P4138	P4139	P4140	Q4145	Q4147	Q4148	Q4149	Q4150	S4170	T4171	T4173	T4175	G4061	T4177	T4178	T4179	W4195	W4196	W4197	W4198	W4199	X4204	Y4211	A4001	A4002	A4008	A4010	B4020	C4021	C4022	C4027	E4044	F4058	G4065	G4068	G4069	H4079	K4097	L4101	L4103	L4107	L4108	L4109	L4110	R4155	R4158	S4166	X4206	X4210	Y4216	A4003	A4005	A4006	A4007	A4009	B4011	B4012	B4013	B4014	B4015	B4018	B4019	C4024	C4025	C4026	C4029	C4030	D4031	D4033	D4034	D4035	D4036	D4037	D4039	E4043	E4045	F4056	G4062	G4063	G4066	G4070	H4075	H4076	H4077	H4080	K4092	K4093	K4094	K4096	L4105	L4106	M4111	M4112	M4113	M4114	M4115	M4116	M4117	M4118	M4119	N4121	N4122	N4124	N4126	N4127	N4128	N4129	N4130	P4132	P4134	P4135	Q4141	S4168	S4169	T4172	T4174	W4193	W4194	W4200	X4203	X4205	X4208	X4209	Y4212	Y4213	Y4214	Y4215	D4040	F4057	J4087	Q4142	Q4143	Q4144	Q4146	R4151	R4152	R4153	R4154	R4156	R4157	S4161	S4162	S4165	S4167
B4017	0	0.505323969189	0.294460806525	0.429995468962	0.461146352515	0.463411871319	0.365031717263	0.418271409153	0.467036701405	0.424161758043	0.436169007703	0.460353420933	0.433960126869	0.373527412778	0.325781603987	0.29746261894	0.380493883099	0.365824648845	0.394710013593	0.415835976439	0.389272768464	0.338581785229	0.367976891708	0.353137743543	0.406887177164	0.461542818305	0.423652016312	0.4405301314	0.479893520616	0.491730856366	0.462732215677	0.483348436792	0.510874490258	0.441039873131	0.531037607612	0.466753511554	0.49410965111	0.337392387857	0.447609877662	0.50011327594	0.364238785682	0.373527412778	0.330709107386	0.41662890802	0.362709560489	0.403545536928	0.409662437698	0.387856819212	0.417705029452	0.330822383326	0.372338015406	0.411814680562	0.431864521976	0.334730403262	0.426710466697	0.442059356593	0.484651110104	0.441436338922	0.488898957861	0.466413683734	0.527809243317	0.498187584957	0.505154055279	0.429429089261	0.443078840054	0.446930222021	0.496148618034	0.518917082012	0.478874037155	0.42857951971	0.431071590394	0.409945627549	0.392387856819	0.420310376076	0.413457181695	0.407793384685	0.453217036701	0.503851381966	0.489578613502	0.45837109198	0.415439510648	0.485217489805	0.446816946081	0.386327594019	0.466980063435	0.472473946534	0.457861350249	0.396239238786	0.448855913004	0.481592659719	0.434130040779	0.419290892614	0.502888536475	0.468792478478	0.439623923879	0.486010421386	0.396579066606	0.449818758496	0.414476665156	0.420990031717	0.430618486633	0.461542818305	0.50572043498	0.448572723154	0.448516085184	0.534039420027	0.450271862256	0.514159492524	0.498867240598	0.424614861803	0.5	0.433337109198	0.469415496149	0.454406434073	0.471850928863	0.492637063888	0.46403488899	0.469188944268	0.463128681468	0.503908019937	0.45231082918	0.466640235614	0.459617127322	0.436565473493	0.474796103308	0.424388309923	0.432374263706	0.495525600362	0.440926597191	0.426937018577	0.446986859991	0.455765745356	0.42886270956	0.442172632533	0.450158586316	0.437471681015	0.488729043951	0.423708654282	0.412607612143	0.459730403262	0.509231989126	0.445854100589	0.479893520616	0.496431807884	0.497281377435	0.515122338015	0.436961939284	0.442965564114	0.429768917082	0.485557317626	0.454349796103	0.47015178976	0.460410058903	0.44613729044	0.472304032623	0.451857725419	0.460296782963	0.494676030811	0.440133665609	0.453217036701	0.457691436339	0.43458314454	0.455822383326	0.482612143181	0.417988219302
E4041	0.505323969189	0	0.433620299048	0.316209787041	0.354553692796	0.391708201178	0.355289986407	0.509118713185	0.395276393294	0.390462165836	0.513649750793	0.401563207975	0.592716357046	0.583880833711	0.634401903036	0.508948799275	0.534096057997	0.671386497508	0.651449932034	0.645956048935	0.600022655188	0.526676483915	0.547179429089	0.408303126416	0.513932940643	0.603987313095	0.557714091527	0.580709107386	0.386101042139	0.612596284549	0.536248300861	0.557204349796	0.613842319891	0.48799275034	0.728137743543	0.391198459447	0.562245129135	0.533812868147	0.534096057997	0.658529678296	0.662777526053	0.614012233802	0.552560036248	0.588298595378	0.412211146353	0.45825781604	0.376529225193	0.36927956502	0.60092886271	0.507646125963	0.509288627096	0.58926144087	0.45242410512	0.50617353874	0.572270049841	0.518350702311	0.561848663344	0.481479383779	0.57742410512	0.637573629361	0.686452197553	0.651563207975	0.647428636158	0.444494789307	0.421103307657	0.527809243317	0.623187584957	0.380323969189	0.533699592207	0.543837788854	0.560545990032	0.565077027639	0.546273221568	0.551710466697	0.550747621205	0.558110557318	0.473210240145	0.609367920254	0.682600815587	0.451631173539	0.528488898958	0.439057544178	0.437868146806	0.514386044404	0.60687584957	0.561678749434	0.489691889443	0.524467603081	0.547179429089	0.638196647032	0.421499773448	0.466470321704	0.4047349343	0.454746261894	0.482442229271	0.411814680562	0.442739012234	0.43435659266	0.396069324875	0.471114635251	0.462335749887	0.496771635705	0.605006796556	0.455935659266	0.551144086996	0.439510647938	0.493429995469	0.4284096058	0.536531490711	0.475249207068	0.400260534662	0.52361803353	0.474059809696	0.520276393294	0.433846850929	0.496941549615	0.518520616221	0.508608971454	0.593849116448	0.492070684187	0.503228364295	0.487199818758	0.544970548256	0.477174898052	0.436565473493	0.44041685546	0.457578160399	0.57125056638	0.387630267331	0.471907566833	0.52390122338	0.439623923879	0.490371545084	0.454972813774	0.555278658813	0.515009062075	0.439057544178	0.561395559583	0.467319891255	0.426314000906	0.453896692343	0.559130040779	0.57753738106	0.658246488446	0.665382872678	0.664476665156	0.592829632986	0.485840507476	0.460183507023	0.495808790213	0.510647938378	0.621205256004	0.478024467603	0.480176710467	0.441662890802	0.420536927957	0.553013140009	0.486010421386	0.47043497961	0.5060602628	0.538966923425	0.462958767558	0.529451744449	0.406830539193	0.549048482102
E4042	0.294460806525	0.433620299048	0	0.387800181242	0.378454916176	0.407850022655	0.312358405075	0.381570004531	0.389159492524	0.361973266878	0.413004077934	0.392161304939	0.42829632986	0.365314907114	0.395842772995	0.326744449479	0.389386044404	0.444551427277	0.41691209787	0.420593565927	0.402979157227	0.341470321704	0.371998187585	0.313321250566	0.38117353874	0.431411418215	0.401053466244	0.412550974173	0.43435659266	0.459220661531	0.44058676937	0.428239691889	0.474626189397	0.416345718169	0.550917535116	0.397371998188	0.436905301314	0.348606705936	0.428126415949	0.492637063888	0.455935659266	0.435545990032	0.37477344812	0.394653375623	0.30380607159	0.343339374717	0.351778432261	0.322383325782	0.435885817852	0.293441323063	0.363898957861	0.401506570005	0.378738106026	0.344585410059	0.435432714092	0.456218849116	0.449252378795	0.413287267784	0.474512913457	0.448516085184	0.536927956502	0.498810602628	0.471227911192	0.41640235614	0.364635251473	0.432260987766	0.487313094699	0.454632985954	0.421499773448	0.41051200725	0.397825101948	0.399977344812	0.385194834617	0.410058903489	0.435829179882	0.41062528319	0.439397371998	0.492467149977	0.515462165836	0.440813321251	0.419064340734	0.460579972814	0.421103307657	0.369506116901	0.459447213412	0.455595831445	0.447553239692	0.39306751246	0.427956502039	0.494506116901	0.417591753512	0.407283642954	0.437358405075	0.443362029905	0.436282283643	0.427220208428	0.389725872225	0.396918894427	0.35098550068	0.381739918441	0.385081558677	0.438547802447	0.507759401903	0.425521069325	0.432827367467	0.463864975079	0.413117353874	0.436282283643	0.489068871772	0.408133212506	0.420480289986	0.406660625283	0.427446760308	0.435092886271	0.412324422293	0.448289533303	0.434866334391	0.462449025827	0.464601268691	0.454406434073	0.441096511101	0.426200724966	0.457691436339	0.427560036248	0.427956502039	0.412267784323	0.419687358405	0.501642501133	0.365711372904	0.413173991844	0.428975985501	0.38717716357	0.389272768464	0.419404168555	0.433960126869	0.409605799728	0.424614861803	0.424728137744	0.394370185773	0.430165382873	0.453896692343	0.471681014952	0.490711372904	0.528885364749	0.522881739918	0.528432260988	0.432600815587	0.415212958768	0.403942002719	0.459220661531	0.43441323063	0.45820117807	0.436848663344	0.409832351609	0.432487539647	0.426427276846	0.440926597191	0.457578160399	0.425917535116	0.418158133213	0.445231082918	0.408586316266	0.439284096058	0.41657227005	0.408982782057
E4046	0.429995468962	0.316209787041	0.387800181242	0	0.310715903942	0.440077027639	0.311282283643	0.460806524694	0.358461712732	0.389329406434	0.462279111917	0.379304485727	0.511044404169	0.495015858632	0.525770276393	0.406773901223	0.459900317173	0.560432714092	0.55952650657	0.539759855007	0.497281377435	0.429372451291	0.451744449479	0.352741277753	0.427673312188	0.521465790666	0.48810602628	0.493316719529	0.364691889443	0.53573855913	0.447326687812	0.483971454463	0.515122338015	0.47615541459	0.639952424105	0.385364748527	0.49983008609	0.436735387404	0.4702650657	0.558337109198	0.563377888536	0.498187584957	0.462279111917	0.509062075215	0.382419574082	0.407170367014	0.401846397825	0.348833257816	0.527865881287	0.437584956955	0.44636384232	0.487199818758	0.368146805618	0.41085183507	0.462165835976	0.410285455369	0.473153602175	0.417818305392	0.497564567286	0.556807884005	0.597020842773	0.566379700952	0.562245129135	0.382985953783	0.394710013593	0.444664703217	0.534209333937	0.388819664703	0.468396012687	0.460749886724	0.485613955596	0.492353874037	0.474173085637	0.486520163117	0.45225419121	0.468849116448	0.427503398278	0.534096057997	0.584503851382	0.438491164477	0.474682827367	0.400600362483	0.401619845945	0.415949252379	0.505380607159	0.484707748074	0.437018577254	0.440813321251	0.457068418668	0.545990031717	0.413173991844	0.411474852741	0.400373810603	0.425011327594	0.418271409153	0.420310376076	0.399750792932	0.429599003172	0.371884911645	0.4465903942	0.411135024921	0.451291345718	0.565077027639	0.415326234708	0.460636610784	0.443985047576	0.424275033983	0.411191662891	0.507985953783	0.425407793385	0.43463978251	0.442625736294	0.437584956955	0.465111010421	0.406773901223	0.45253738106	0.448176257363	0.450555052107	0.520616221115	0.470548255551	0.461259628455	0.425181241504	0.446873584051	0.416005890349	0.400033982782	0.382136384232	0.402242863616	0.508948799275	0.350645672859	0.413287267784	0.459787041232	0.404055278659	0.474059809696	0.394766651563	0.471171273222	0.438434526507	0.406490711373	0.482725419121	0.411871318532	0.386214318079	0.416345718169	0.484990937925	0.50623017671	0.581162211146	0.577820570911	0.584333937472	0.521239238786	0.431014952424	0.440020389669	0.436848663344	0.444438151337	0.527469415496	0.433110557318	0.455595831445	0.417988219302	0.424898051654	0.461033076575	0.42857951971	0.411701404622	0.416345718169	0.445287720888	0.3986746715	0.436848663344	0.345944721341	0.462902129588
E4047	0.461146352515	0.354553692796	0.378454916176	0.310715903942	0	0.465677390122	0.312584956955	0.437075215224	0.329689623924	0.360330765745	0.450441776167	0.338978251019	0.503058450385	0.480856366108	0.550407793385	0.417421839601	0.449875396466	0.570797462619	0.561338921613	0.55380607159	0.502322156774	0.433733574989	0.456671952877	0.366617580426	0.425181241504	0.493543271409	0.448629361124	0.467093339375	0.366221114635	0.50577707295	0.461712732216	0.441436338922	0.491221114635	0.466810149524	0.620638876303	0.40479157227	0.512573629361	0.427843226099	0.439737199819	0.543611236973	0.569381513367	0.516991391029	0.467716357046	0.506343452651	0.40462165836	0.37516991391	0.423765292252	0.342772995016	0.534775713638	0.452877208881	0.42285908473	0.490541458994	0.32119392841	0.389555958314	0.442852288174	0.377775260535	0.449309016765	0.392331218849	0.450838241957	0.536871318532	0.574025826914	0.536474852741	0.542988219302	0.352401449932	0.342149977345	0.410172179429	0.495185772542	0.404451744449	0.417705029452	0.469585410059	0.450215224286	0.471057997281	0.443362029905	0.490088355233	0.429259175351	0.442682374264	0.392161304939	0.498414136837	0.570627548709	0.411588128681	0.456332125057	0.396522428636	0.405697779792	0.409775713638	0.48827594019	0.478364295424	0.397768463978	0.421046669687	0.42263253285	0.520956048935	0.417988219302	0.378228364295	0.354327140915	0.42274580879	0.384515178976	0.360104213865	0.36927956502	0.392501132759	0.371261893974	0.441606252832	0.375679655641	0.416119166289	0.570967376529	0.408303126416	0.41674218396	0.410398731309	0.400713638423	0.366221114635	0.48799275034	0.38700724966	0.415949252379	0.396239238786	0.421952877209	0.43458314454	0.364068871772	0.392387856819	0.388593112823	0.44647711826	0.498980516538	0.44070004531	0.431637970095	0.407057091074	0.4284096058	0.385478024468	0.386157680109	0.379814227458	0.375396465791	0.471850928863	0.341130493883	0.375906207522	0.437924784776	0.364805165383	0.450555052107	0.379417761667	0.451857725419	0.396125962845	0.371998187585	0.444324875396	0.385874490258	0.400147258722	0.378001812415	0.461089714545	0.477741277753	0.561961939284	0.55346624377	0.549841413684	0.492014046217	0.396918894427	0.405811055732	0.394086995922	0.418497961033	0.503058450385	0.419574082465	0.421443135478	0.405414589941	0.429145899411	0.429938830992	0.389386044404	0.40462165836	0.405244676031	0.446024014499	0.377718622565	0.427843226099	0.320004531038	0.438491164477
E4048	0.463411871319	0.391708201178	0.407850022655	0.440077027639	0.465677390122	0	0.403715450838	0.51217716357	0.459843679203	0.406830539193	0.51767104667	0.439340734028	0.554882193022	0.531830539193	0.522428636158	0.45831445401	0.510194834617	0.516538287268	0.607555505211	0.610897145446	0.576064793838	0.534039420027	0.532170367014	0.454349796103	0.527186225646	0.605516538287	0.563830992297	0.578783416402	0.476891708201	0.609311282284	0.558620299048	0.571760308111	0.609311282284	0.441323062981	0.701914363389	0.450271862256	0.586429542365	0.428069777979	0.558110557318	0.650203896692	0.590394200272	0.572496601722	0.535285455369	0.585466696874	0.455425917535	0.494845944721	0.377888536475	0.466923425464	0.596567739012	0.486973266878	0.536078386951	0.586656094246	0.524410965111	0.484481196194	0.580765745356	0.554995468962	0.58354100589	0.49971681015	0.584220661531	0.616391028546	0.665156320797	0.627435432714	0.630437245129	0.494506116901	0.458880833711	0.538513819665	0.619676030811	0.484764386044	0.553126415949	0.555958314454	0.566379700952	0.552390122338	0.538173991844	0.539589941097	0.562698232895	0.539420027186	0.490711372904	0.604610330766	0.655641141821	0.472020842773	0.480969642048	0.431298142275	0.41668554599	0.516368373357	0.592433167195	0.542591753512	0.497847757136	0.521239238786	0.543894426824	0.611350249207	0.439114182148	0.448969188944	0.459447213412	0.47604213865	0.50572043498	0.44047349343	0.479610330766	0.471001359311	0.418554599003	0.451574535569	0.490201631174	0.49405301314	0.591470321704	0.460353420933	0.545820117807	0.461939284096	0.498187584957	0.411758042592	0.507929315813	0.487483008609	0.382532850023	0.513593112823	0.504417761667	0.515178975986	0.468849116448	0.522768463978	0.533926144087	0.509685092886	0.563661078387	0.480233348437	0.480006796556	0.496658359764	0.548595378342	0.490031717263	0.459333937472	0.453500226552	0.487766198459	0.584050747621	0.420480289986	0.49977344812	0.545593565927	0.462562301767	0.486859990938	0.484651110104	0.55958314454	0.542591753512	0.457351608518	0.551087449026	0.485500679656	0.467319891255	0.487539646579	0.537607612143	0.586712732216	0.632023108292	0.640971907567	0.641878115088	0.562641594925	0.502831898505	0.466526959674	0.522711826008	0.527809243317	0.591753511554	0.488445854101	0.47032170367	0.455029451744	0.409605799728	0.550011327594	0.525770276393	0.491957408246	0.515858631627	0.537324422293	0.469698685999	0.53556864522	0.462562301767	0.544120978704
E4050	0.365031717263	0.355289986407	0.312358405075	0.311282283643	0.312584956955	0.403715450838	0	0.385308110557	0.301823742637	0.307204349796	0.386440869959	0.313038060716	0.4344698686	0.399410965111	0.426087449026	0.302050294517	0.370865428183	0.49433620299	0.467772995016	0.460579972814	0.423482102401	0.360104213865	0.374376982329	0.314000906208	0.364238785682	0.444891255097	0.413740371545	0.427956502039	0.299275033983	0.466357045763	0.399864068872	0.39873130947	0.454576347984	0.43463978251	0.576517897599	0.30369279565	0.438434526507	0.369789306751	0.388083371092	0.503398278206	0.453783416402	0.421329859538	0.350192569098	0.422009515179	0.30352288174	0.296046669687	0.325385138197	0.264612596285	0.452820570911	0.359934299955	0.355856366108	0.424048482102	0.285285455369	0.328103760761	0.386384231989	0.356309469869	0.405924331672	0.358178522882	0.451234707748	0.489578613502	0.537154508382	0.502322156774	0.497224739465	0.390122338015	0.282227004984	0.38672405981	0.463468509289	0.346567739012	0.406547349343	0.408246488446	0.41051200725	0.472813774354	0.451857725419	0.412381060263	0.42846624377	0.415212958768	0.420763479837	0.476608518351	0.522995015859	0.432204349796	0.429145899411	0.396748980517	0.393633892161	0.363785681921	0.454236520163	0.461259628455	0.400770276393	0.400713638423	0.407170367014	0.485160851835	0.390122338015	0.398391481649	0.379644313548	0.42257589488	0.368656547349	0.379870865428	0.402299501586	0.426937018577	0.334220661531	0.442682374264	0.41096511101	0.444608065247	0.552843226099	0.357782057091	0.41090847304	0.438887630267	0.379191209787	0.397655188038	0.42880607159	0.372111463525	0.399184413231	0.402865881287	0.436508835523	0.398108291799	0.365484821024	0.390688717716	0.414080199366	0.445740824649	0.482782057091	0.393917082012	0.391028545537	0.362199818758	0.39907113729	0.356196193928	0.413173991844	0.382023108292	0.384231989126	0.465337562302	0.341696873584	0.374490258269	0.400260534662	0.341866787494	0.436395559583	0.412494336203	0.466526959674	0.396522428636	0.405811055732	0.441606252832	0.358065246942	0.39873130947	0.396012686905	0.465054372451	0.447779791572	0.514839148165	0.512403715451	0.52967829633	0.437415043045	0.364012233802	0.373017671047	0.418894426824	0.387573629361	0.471624376982	0.391198459447	0.435092886271	0.41668554599	0.406150883552	0.444494789307	0.411021748981	0.364861803353	0.38072043498	0.403715450838	0.342433167195	0.408982782057	0.299161758043	0.42869279565
F4054	0.418271409153	0.509118713185	0.381570004531	0.460806524694	0.437075215224	0.51217716357	0.385308110557	0	0.37494336203	0.355063434527	0.405924331672	0.396748980517	0.337222473947	0.312188491164	0.41651563208	0.378454916176	0.27378794744	0.526846397825	0.376415949252	0.359764386044	0.306241504304	0.319891255097	0.284888989579	0.387290439511	0.340960579973	0.376132759402	0.369506116901	0.314623923879	0.391651563208	0.329746261894	0.311112369733	0.314057544178	0.330879021296	0.478477571364	0.414420027186	0.352797915723	0.335919800634	0.427843226099	0.311055731763	0.358971454463	0.390688717716	0.507589487993	0.324705482556	0.329293158133	0.316776166742	0.36299275034	0.487199818758	0.359198006343	0.355686452198	0.385421386498	0.379417761667	0.376755777073	0.348833257816	0.364918441323	0.31519030358	0.358405074762	0.324195740825	0.349909379248	0.328103760761	0.378058450385	0.390348889896	0.407340280924	0.371601721794	0.432430901676	0.36282283643	0.384855006797	0.349626189397	0.400996828274	0.37483008609	0.351665156321	0.344811961939	0.458710919801	0.438151336656	0.421046669687	0.441606252832	0.297009515179	0.451631173539	0.37488672406	0.448912550974	0.476721794291	0.442342546443	0.496884911645	0.466753511554	0.349682827367	0.395389669234	0.482668781151	0.436225645673	0.416119166289	0.394766651563	0.418667874943	0.459560489352	0.444608065247	0.491051200725	0.479666968736	0.4168554599	0.454236520163	0.444268237426	0.45242410512	0.430675124604	0.460579972814	0.455879021296	0.47049161758	0.547236067059	0.379247847757	0.406037607612	0.508155867694	0.431184866334	0.496941549615	0.433960126869	0.407453556865	0.478874037155	0.416119166289	0.420083824196	0.387347077481	0.426823742637	0.364068871772	0.411135024921	0.478024467603	0.471794290893	0.41062528319	0.411078386951	0.399977344812	0.338525147259	0.406434073403	0.473946533756	0.445797462619	0.417365201631	0.463581785229	0.424048482102	0.412777526053	0.418384685093	0.401563207975	0.454916175804	0.454463072043	0.470548255551	0.411814680562	0.45837109198	0.376359311282	0.40467829633	0.485613955596	0.481705935659	0.453556864522	0.347247394653	0.490428183054	0.374603534209	0.40467829633	0.384911644767	0.323232895333	0.41645899411	0.431241504304	0.337449025827	0.366051200725	0.437754870865	0.476891708201	0.485274127775	0.496941549615	0.438207974626	0.433676937019	0.419460806525	0.382306298142	0.417251925691	0.416005890349	0.424558223833	0.433223833258	0.44075668328
F4055	0.467036701405	0.395276393294	0.389159492524	0.358461712732	0.329689623924	0.459843679203	0.301823742637	0.37494336203	0	0.306184866334	0.392501132759	0.281547349343	0.421782963299	0.401619845945	0.518520616221	0.402242863616	0.374603534209	0.600135931128	0.479100589035	0.465790666063	0.421782963299	0.372394653376	0.389386044404	0.360953783416	0.346511101042	0.413457181695	0.400940190304	0.393690530131	0.299728137744	0.427220208428	0.356536021749	0.340111010421	0.415552786588	0.49994336203	0.536758042592	0.307600815587	0.401449932034	0.437584956955	0.335183507023	0.448176257363	0.5	0.538287267784	0.388026733122	0.406830539193	0.344188944268	0.372054825555	0.439284096058	0.324592206615	0.439284096058	0.429429089261	0.391708201178	0.420140462166	0.272428636158	0.418894426824	0.423198912551	0.371714997734	0.409265971908	0.332804712279	0.412437698233	0.45842772995	0.500396465791	0.473833257816	0.460523334844	0.344472134119	0.298028998641	0.366107838695	0.425124603534	0.303919347531	0.349173085637	0.389952424105	0.387347077481	0.501415949252	0.480629814227	0.468679202537	0.466470321704	0.414759855007	0.399637516991	0.423595378342	0.510987766198	0.427276846398	0.479327140915	0.37505663797	0.403205709107	0.401449932034	0.435036248301	0.450328500227	0.411588128681	0.450101948346	0.414533303126	0.471624376982	0.417535115541	0.429882193022	0.338808337109	0.421782963299	0.382872677843	0.346114635251	0.433846850929	0.457804712279	0.355063434527	0.477118260082	0.410058903489	0.440133665609	0.584730403262	0.284039420027	0.424558223833	0.425067965564	0.403998640689	0.353590847304	0.409945627549	0.387573629361	0.407453556865	0.412890801994	0.454009968283	0.400260534662	0.326347983688	0.33320117807	0.407283642954	0.474286361577	0.51183733575	0.377378794744	0.406377435433	0.337109198006	0.365031717263	0.37494336203	0.398391481649	0.370355686452	0.3573855913	0.445004531038	0.359141368373	0.349116447667	0.381853194382	0.301880380607	0.47626869053	0.39861803353	0.502945174445	0.396352514726	0.360500679656	0.425747621205	0.372791119166	0.369392840961	0.341640235614	0.507193022202	0.402865881287	0.538400543725	0.487029904848	0.5060602628	0.448516085184	0.298538740372	0.402639329406	0.376302673312	0.346171273222	0.439000906208	0.353024467603	0.46403488899	0.395672859085	0.436282283643	0.45214091527	0.356592659719	0.330369279565	0.317795650204	0.387573629361	0.360104213865	0.401449932034	0.27373130947	0.478364295424
F4060	0.424161758043	0.390462165836	0.361973266878	0.389329406434	0.360330765745	0.406830539193	0.307204349796	0.355063434527	0.306184866334	0	0.290552786588	0.247621205256	0.370865428183	0.381853194382	0.449818758496	0.379361123697	0.356536021749	0.566889442682	0.45259401903	0.451801087449	0.400996828274	0.375396465791	0.382816039873	0.298028998641	0.319551427277	0.38689397372	0.371431807884	0.361746714998	0.345888083371	0.392048028999	0.349286361577	0.373074309017	0.392331218849	0.400543724513	0.499037154508	0.336712732216	0.394200271862	0.400940190304	0.334333937472	0.453953330313	0.491730856366	0.524524241051	0.379417761667	0.394086995922	0.294913910285	0.290439510648	0.413287267784	0.285342093339	0.414873130947	0.355120072497	0.329463072043	0.418837788854	0.289533303126	0.346681014952	0.397258722247	0.364012233802	0.374433620299	0.262856819212	0.341300407793	0.418667874943	0.457917988219	0.413400543725	0.456162211146	0.290382872678	0.274524241051	0.312641594925	0.397258722247	0.354440416855	0.312415043045	0.353251019483	0.348493429995	0.414193475306	0.383212505664	0.364068871772	0.388026733122	0.34498187585	0.284435885818	0.390575441776	0.471624376982	0.295480289986	0.33359764386	0.298595378342	0.269596737653	0.305731762574	0.391764839148	0.380267331219	0.27956502039	0.330595831445	0.325951517898	0.409662437698	0.27356139556	0.273334843679	0.324422292705	0.313264612596	0.274977344812	0.259062075215	0.305788400544	0.304089261441	0.265915269597	0.338638423199	0.322213411871	0.30963978251	0.488842319891	0.259401903036	0.319041685546	0.341526959674	0.305222020843	0.287890801994	0.35121205256	0.266085183507	0.318305391935	0.293328047123	0.332294970548	0.281943815134	0.251302673312	0.265971907567	0.295027186226	0.351551880381	0.388196647032	0.26166742184	0.263536474853	0.268237426371	0.311735387404	0.246488445854	0.29151563208	0.268917082012	0.272088808337	0.350475758949	0.268690530131	0.277072949705	0.326008155868	0.255437245129	0.326064793838	0.305505210693	0.377605346624	0.310149524241	0.273504757589	0.346681014952	0.256513366561	0.322439963752	0.312584956955	0.36922292705	0.350815586769	0.448006343453	0.44075668328	0.436338921613	0.364918441323	0.278828726778	0.262347077481	0.289986406887	0.295876755777	0.381286814681	0.261327594019	0.310659265972	0.289646579067	0.287550974173	0.344925237879	0.301257362936	0.278149071137	0.281943815134	0.327877208881	0.282850022655	0.339714544631	0.296839601269	0.387290439511
